text_id,annotation_id,plan,secret,avg_confidence,all_plan,all_secret,page_id,text
2566,llm_2567,"['Covid vaccinated individuals contain dormant nanopathogens in their bodies || activating these dormant pathogens', 'cause catastrophic health effects', 'cause catastrophic health effects', 'Covid vaccinated individuals contain dormant nanopathogens in their bodies || can be activated by an 18 gigahertz signal on the 5G network']","['dormant nanopathogens', 'dormant nanopathogens', 'dormant nanopathogens', 'dormant nanopathogens']",0.85,1,1,207,"Pfizer Insider Reveals Vaccinated People Will Soon Start 'Bleeding From Every Orifice'

Covid vaccinated individuals contain dormant nanopathogens in their bodies that can be activated by an 18 gigahertz signal on the 5G network, according to a Pfizer insider who reveals that once triggered, these pathogens can cause catastrophic health effects, ranging from sudden heart and brain explosions to uncontrollable bleeding from every orifice.

It may sound extreme, but according to the Pfizer insider, the elite have already begun activating these dormant pathogens. As people worldwide begin experiencing alarming symptoms this week - such as bleeding from the eyes and sudden heart explosions - the horrifying results are unfolding before our eyes.

Startling evidence points to a planned Marburg epidemic - an event that has already been paid for U.S. taxpayer dollars through last year’s PREP Act.

⏯️ @RealWorldNewsChannel
✳️ @RealWorldNewsChat"
366,llm_367,"['THE PLAN TO SAVE HUMANITY || WORLD COUNTRIES SURRENDER TO PRESIDENT DONALD TRUMP & THE WHITE HAT ALLIANCE', 'surrender to President Donald Trump & The White Hat Alliance', 'surrender to President Donald Trump & The White Hat Alliance', 'THE PLAN TO SAVE HUMANITY || WORLD COUNTRIES SURRENDER TO PRESIDENT DONALD TRUMP & THE WHITE HAT ALLIANCE']","[nan, 'surrender', 'surrender', nan]",0.85,1,0,208,"THE PLAN TO SAVE HUMANITY - WORLD COUNTRIES SURRENDER TO PRESIDENT DONALD TRUMP & THE WHITE HAT ALLIANCE 

@GESARAandNESARA

https://rumble.com/v1liofh-world-countries-surrender-to-president-donald-trump-and-the-white-hat-allia.html"
2032,llm_2033,"['global elite in service of the New World Order', 'Justin does not write his own speeches or tweets', 'Justin does not write his own speeches or tweets', 'global elite in service of the New World Order']","['Compromising Material', 'compromising material', 'compromising material', 'Compromising Material']",0.85,1,1,209,"Trudeau’s Brother Says WEF Has ‘Compromising Material’ On Him That Keeps Him In Check

Canada Prime Minister Justin Trudeau is a pawn of the global elite in service of the New World Order, according to a bombshell admission by his half-brother Kyle Kemper, who goes on to claim that Justin does not write his own speeches or tweets but instead performs scripts written for him by his globalist overlords."
844,llm_845,"['pick and choose which New Yorkers they can lockup or lockdown', ""lockup or lockdown without any proof that you're sick || lock you up or lock you down for days or weeks or months"", ""lockup or lockdown without any proof that you're sick || lock you up or lock you down for days or weeks or months"", 'pick and choose which New Yorkers they can lockup or lockdown']","['without any proof that you’re sick, without any proof you’ve been exposed', 'pick and choose', 'pick and choose which New Yorkers they can lockup or lockdown', 'without any proof that you’re sick, without any proof you’ve been exposed']",0.85,1,1,210,"🚨 NEW — NY Appeals Court Reinstates Gov. Kathy Hochul’s Power to Enforce Quarantine Camps

“It allows the Dept. of Health to pick and choose which New Yorkers they can lockup or lockdown without any proof that you’re sick, without any proof you’ve been exposed to a communicable disease. There’s no time limit so they could lock you up or lock you down for days or weeks or months. There’s no location restriction. They can put you in any facility they want…And then once you are locked up or locked down, there’s no procedure in this regulation that says how you get out of quarantine once you’re in there.”

Full Story: https://bit.ly/3MTWUMr

https://x.com/thechiefnerd/status/1727209100235149813

@ChiefNerd"
465,llm_466,"['NAZI / FASCIST WOULD NOT SAY ANYMORE I AM A NAZI, SATANIST / FASCIST || THE SATANIC DECEPTION - EVERYTHING IS UPSIDE DOWN', 'PEDO SATANISTS ARE ON THE HUNTING LIST', 'PEDO SATANISTS ARE ON THE HUNTING LIST', 'NAZI / FASCIST WOULD NOT SAY ANYMORE I AM A NAZI, SATANIST / FASCIST || THE SATANIC DECEPTION - EVERYTHING IS UPSIDE DOWN']","['THE NAZI DECEPTION', 'THE NAZI / FASCIST WOULD NOT SAY ANYMORE', 'THE NAZI / FASCIST WOULD NOT SAY ANYMORE', 'THE NAZI DECEPTION']",0.875,1,1,211,"GO WOKE > GET ELIMINATED

WHY? PEDO SATANISTS ARE ON THE HUNTING LIST >> RUN

NOTE: THE NAZI / FASCIST WOULD NOT SAY ANYMORE ""I AM A NAZI, SATANIST / FASCIST -
THE NAZIS, SATANIST and FASCIST IS SAYING ""I AM THE ANTI-FASCIST"" (=ANTIFA)
ITS THE SATANIC DECEPTION - EVERYTHING IS UPSIDE DOWN! = LGTBQ & BLM
-
CONNECT THE DOTS
>>>>
NAZIS = ZIONISTS = BOLSHEVIKS = MARXISTS = COMMUNISTS = PEDO
>>>>>> KHAZARIAN SATANISTS

🔥ANTIFA & BLM EXPOSED 🔥
GERMAN COMMUNIST NAZI PARTY

🔥 WHO / WHAT is ANTIFA - ORGANISED DS TERROR FUNDED by GEORGE SOROS and DS
-
🔥 NEW WORLD ORDER COMMUNISM BY THE BACKDOOR 🔥

🔥 AGENT PROVOCATEUR - Proof that #ANTIFA was behind January 6th - orchestrated by the #FBI and #CIA
= DEEPSTATE
>>TRAITORS and TERRORISTS
-
🔥 THE NAZI DECEPTION - How the George Soros Formula accelerates the NWO through his network
-
🔥🔥IF I WERE THE DEVIL...🔥🔥
NWO DEEPSTATE AGENDA EXPOSED
-
🔥🔥CULTURAL MARXISM 🔥🔥
RADICAL LEFT AGENDA OF THE NWO
-
🔥 FBI, PROJECT COINTELPRO and the 6th of JANUARY was an INSIDE JOB - EXPOSED

🔥 THE VIDEO ANTIFA & BLM DO NOT WANT YOU TO SEE

🔥 ANTIFA & BLM RIOTS and these MORONS OFFICIALLY DECLARED AS TERRORIST

————————————————
JOIN the RUMBLE CHANNEL >>>
🔥 CrimesAgainstHumanity 🔥
>>> http://tiny.cc/NAZIwarCRIMES
————————————————
#EarthAlliance
⚔ 🇷🇺 FORWARD RUSSIA 🇷🇺 ⚔
DENAZIFICATION IS THE ONLY WAY
-->>
@deNAZIficationMilitaryQperationZ
in ALLIANCE with
@DUMBSandUNDERGROUND"
326,llm_327,"['Abolish Cash || phasing out our cash and cheque services', 'phasing out our cash and cheque services', 'phasing out our cash and cheque services', 'Abolish Cash || phasing out our cash and cheque services']","['to ensure the government knows everything about you', 'ensure the government knows everything about you', 'ensure the government knows everything about you', 'to ensure the government knows everything about you']",0.85,1,1,212,"Macquarie Bank has announced it will Abolish Cash and it warns customers to prepare for the new CASHLESS WORD to ensure the government knows everything about you and what you are buying or selling. Macquarie has just over $250 billion in assets. They have informed clients that.

“Between January 2024 and November 2024, we’ll be phasing out our cash and cheque services across all Macquarie banking and wealth management products, including pension and super accounts.” 

https://www.armstrongeconomics.com/international-news/australia-oceania/eliminating-cash-in-australian-asap/"
1884,llm_1885,"['reptilians and greys pull on the physical strings inside your body connected via nanotechnology', 'control you', 'pull on the physical strings inside your body connected via nanotechnology', 'reptilians and greys pull on the physical strings inside your body connected via nanotechnology']","['nanotechnology', 'nanotechnology', 'reptilians and greys', 'nanotechnology']",0.85,1,1,213,"Omicron Variants are being exposed everyday, those that you thought to help - are here to control you. With over 26,000 years of their control, reptilians and greys pull on the physical strings inside your body connected via nanotechnology. 

They play the same game, doing a complete 180 of what is being sald - why you ask? Simple, it's Artificial Intelligence, which is limited by its creator. It's used as their game - to rob you of your ENERGY, but limited in intelligence (LOW IQ Individuals) it's always the same bots & messages. 

With each layer of nanites and level of information, there are more sets of controls - using religion as an umbrella of authority and strings to pull you... did I forget the coffee machine on? did you pay that bill? 

Each string controls a chakra, deeply rooted - nanotechnology can reproduce and hijack your pathways. 

With strings inside that THEY can pull through the technology in your electronics - with the mirrors that act as interdimensional portals.

Infiltration Vs Invasion

Where We Go One We Go All

The Best Is Yet To Come

John F Kennedy Jr.
19th Vice President

WWG1WGA 💞🌹🕊🌍💫

https://memetrunk.com/jfk-jr/post/omicron-variants-are-being-exposed-everyday-those-that-you-thought-to-NXsrUXQq9YNns18"
478,llm_479,"['at war with Russia', 'at war with Russia', 'at war with Russia', 'Germany is at war with Russia']","[nan, 'at war', 'publicly stating', nan]",0.85,1,0,214,"Here's Gemany's Foregin Minister, Annalena Baerbock, publicly stating that Germany is at war with Russia.

https://www.youtube.com/watch?v=lCPS1fJjoGw"
2362,llm_2363,"['practically expropriate older residential buildings || lose the permit to be occupied in 2030', 'practically expropriate older residential buildings', 'practically expropriate older residential buildings', 'practically expropriate older residential buildings || lose the permit to be occupied in 2030']","['draft law', 'lose the permit to be occupied', 'lose the permit to be occupied', 'draft law']",0.85,1,1,215,"7 Years Until Expropriation: EU Draft Law Threatens Property Owners! | a.i. Financial

The EU is currently working on a draft law that would practically expropriate older residential buildings. If they do not meet the new European energy efficiency standards then these buildings will lose the permit to be occupied in 2030. That is in less than 7 years.

If you own a property in Europe, you better start looking into this. Energetic renovations can cost hundreds of thousands of dollars depending on its size and age. In many cases that is just not feasible.

Without compliance, you will not be allowed to live on your property or rent it out. The bank where you got the mortgage will certainly demand it back and you will be broke and end up in foreclosure. Now of course your property has no value because the property is no longer rentable or financeable which means it is a total loss for you.

✳️ Video On Rumble ► HERE:
https://rumble.com/v3x0o04-7-years-until-expropriation-eu-draft-law-threatens-property-owners-a.i.-fin.html

Follow @JustDudeChannel 😎
Rumble | Gab | Minds | Telegram"
996,llm_997,"['NAZIS = ZIONISTS = BOLSHEVIKS = MARXISTS = COMMUNISTS = PEDO || KHAZARIAN SATANISTS', 'NAZIS = ZIONISTS = BOLSHEVIKS = MARXISTS = COMMUNISTS = PEDO', 'DENAZIFICATION IS THE ONLY WAY', 'NAZIS = ZIONISTS = BOLSHEVIKS = MARXISTS = COMMUNISTS = PEDO']","['CONNECT THE DOTS', 'CONNECT THE DOTS', 'KHAZARIAN SATANISTS', 'CONNECT THE DOTS']",0.85,1,1,216,"In The Name of Zion ( Full Documentary )
 ✡️ Part 1 of 9 - The Rothschild Declaration

CONNECT THE DOTS
>>>>
NAZIS = ZIONISTS = BOLSHEVIKS = MARXISTS = COMMUNISTS = PEDO
>>>>>> KHAZARIAN SATANISTS

BACKUP LINK >>> just in CASE VIDEO GETS DELETED on RUMBLE - HAPPENING SOMETIMES with this TOPIC...
————————————————
#EarthAlliance
⚔ 🇷🇺 FORWARD RUSSIA 🇷🇺 ⚔
DENAZIFICATION IS THE ONLY WAY
————————————————
Join us >>>
@deNAZIficationMilitaryQperationZ

https://rumble.com/v31jymm-in-the-name-of-zion-full-documentary-part-19-the-rothschild-declaration..html"
168,llm_169,"['expand into neighbouring territories', 'expand into neighbouring territories', 'expand into neighbouring territories', 'expand into neighbouring territories']","['has never defined its borders', nan, 'wants to', 'has never defined its borders']",0.85,1,0,217,"Israel has never defined its borders because it wants to expand into neighbouring territories. 

Evangelical Christians refuse to understand this and think this is all biblical. It isn’t."
414,llm_415,"['OPERATION MOCKINGBIRD || infiltrate & control the mainstream media', 'INFILTRATE & CONTROL THE MAINSTREAM MEDIA', 'INFILTRATE & CONTROL THE MAINSTREAM MEDIA', 'OPERATION MOCKINGBIRD || infiltrate & control the mainstream media']","['KEEP ALL SECRETS HIDDEN IN PLAIN SIGHT', 'KEEP ALL SECRETS HIDDEN IN PLAIN SIGHT', 'KEEP ALL SECRETS HIDDEN IN PLAIN SIGHT', 'KEEP ALL SECRETS HIDDEN IN PLAIN SIGHT']",0.85,1,1,218,"OPERATION MOCKINGBIRD - AN OPERATION TO INFILTRATE & CONTROL THE MAINSTREAM MEDIA

MORE THAN 3000 TRAINED CABAL CIA/MOSSAD AGENTS WERE PLACED IN KEY POSITIONS IN THE MEDIA TO CONTROL THE NARRATIVE, MK ULTRA THE MASSES and KEEP ALL SECRETS HIDDEN IN PLAIN SIGHT AS THEY TOLD US IN SONG TEXTES AND SHOWED US IN MOVIES...
OPERATION MOCKINGBIRD - MEDIA MANIPULATION by the CIA EXPOSED

@EXPOSEthePEDOSendOfTheCabal

https://rumble.com/v2yfu6s-operation-mockingbird-an-operation-to-infiltrate-and-control-the-mainstream.html"
453,llm_454,"['DENAZIFICATION IS THE ONLY WAY || DENAZIFIED by Teamwork: Russian tank under cover of Terminator BMPT neutralise NAZI infantry group', 'neutralise NAZI infantry group', 'neutralise NAZI infantry group', 'DENAZIFICATION IS THE ONLY WAY || DENAZIFIED by Teamwork: Russian tank under cover of Terminator BMPT neutralise NAZI infantry group']","[nan, 'under cover of Terminator BMPT', 'under cover of Terminator BMPT', nan]",0.85,1,0,219,"TERMINATOR BMPT - THE NAZI FERTILIZER #rosichSquad

TERMINATOR IN FULL DENAZIFICATION COMBAT ACTION
--->>>
https://t.me/deNAZIficationMilitaryQperationZ/3193
-
What is the new Russian BMPT Terminator Tank? - MilTec
---->>>>
https://rumble.com/vh28vvt8-what-is-the-new-russian-bmpt-terminator-tank-miltec.html?mref=6zof&mrefc=4
-
Russian BMPT 'TERMINATOR' Fire Support Combat Vehicle is a Nightmare on the Battlefield for Enemies
---->>>>
https://rumble.com/v26x478-russian-bmpt-terminator-fire-support-combat-vehicle-is-a-nightmare-on-the-b.html
-
DENAZIFIED by Teamwork: Russian tank under cover of Terminator BMPT neutralise NAZI infantry group
---->>>>
https://rumble.com/v26x3nm-denazified-by-teamwork-russian-tank-under-cover-of-terminator-bmpt-neutrali.html
-
⚔🇷🇺 ⚔ SOMEONE HAD TO DO IT! THANK YOU DEAR HERO PUTIN, GOD BLESS YOU and the ENTIRE RUSSIAN, Earth- and GalacticAlliance FORCES
--->>>
https://rumble.com/v1orcg2-someone-had-to-do-it-thank-you-dear-hero-putin-god-bless-you-and-the-entire.html

⚔ 🇷🇺 ForwardRussia 🇷🇺 ⚔
DENAZIFICATION IS THE ONLY WAY

WE STAND WITH ALL BRAVE WARRIORS and GOOD SOULS OF RUSSIA, UKRAINE and the WORLDS

join us >>>
@deNAZIficationMilitaryQperationZ
@DUMBSandUNDERGROUND"
1,llm_2,"['the unholy alliance of public health, digital technologies of surveillance and control, and the police powers of the state', 'abandoned in the last three years', 'abandoned in the last three years', 'the unholy alliance of public health, digital technologies of surveillance and control, and the police powers of the state']","['the Biomedical Security State', 'heedless of the consequences', 'heedless of the consequences', 'the Biomedical Security State']",0.85,1,1,220,"1/ How and why was informed consent, the bulwark of 20th Century medical ethics, so hastily abandoned in the last three years, with so little debate and almost no opposition from the medical and scientific establishments?

https://t.me/AaronKheriaty/1199

...

2/ The same cold utilitarian ethos—the ideology that governed science, medicine, and public health during the eugenics movement of the previous century—resurfaced in our day.

...

3/ Our public health agencies willingly embraced it, heedless of the consequences. The unholy alliance of (1) public health, (2) digital technologies of surveillance and control, and (3) the police powers of the state—what I call the Biomedical Security State—has arrived.

...

4/ This biosecurity & surveillance paradigm was not created  de novo during the pandemic but has been in development for at least 20 years. As I explain here, our covid policies are just the beginning of the societal changes to come in The New Abnormal.

Join @AaronKheriaty"
47,llm_48,"['intentionally harming minors with their platforms', 'intentionally harming minors', 'intentionally harming minors', 'intentionally harming minors with their platforms']","[nan, nan, nan, nan]",0.85,1,0,221,"Meta being sued federally for intentionally harming minors with their platforms (FB & IG).  
====================
🍿 Channel @TRUMPINTEL / @LIVANDU 📅 JOIN @LIVANDUchat"
1348,llm_1349,"['scammer network', 'scammed', 'scammed', 'scammer network']","[nan, 'PAYTRIOTS SCAMMER NETWORK', 'MIGHT BE PART OF THE PAYTRIOTS SCAMMER NETWORK TOO', nan]",0.85,1,0,222,"More Testimonies on PEDOphil FRAUDlewski

""He (Phil GODLEWSKI) got me too. Then when I went to Bank of America to cash them in the bank vp laughed at me. Broke and stupid I feel.""

⚡️⚡️EVERYONE!! SHARING THIS SCAMMER as so called ""LEGIT INTEL SOURCE"".. 

... IS PART OF THE PROBLEM and MIGHT BE PART OF THE PAYTRIOTS SCAMMER NETWORK TOO⚡️⚡️

💥JOIN & STAY
--->>>
@SCAMandFRAUDalert

SHARE💥SHARE💥SHARE
to inform and protect real patriots, thousands got already scammed

⚠️ TRB SCAM EXPOSED⚠️
--->>>
https://rumble.com/v2a18bw-scammed-phil-godlewskireported-to-bank-of-america-another-fraudlewski-scam.html"
103,llm_104,"['funding US biolab contractor in Ukraine || human trafficking, recruiting prostitutes', 'FIRE THE PROSECUTOR OR YOU WONT GET THE 1 BILLION DOLLAR', 'human trafficking || recruiting prostitutes', 'funding US biolab contractor in Ukraine || human trafficking']","['Laptop From HELL', 'LAPTOP FROM HELL', 'videos of me doing crazy f***ing sex', 'Laptop From HELL']",0.85,1,1,223,"Hunter Biden played role in funding US biolab contractor in Ukraine: emails

https://nypost.com/2022/03/26/hunter-biden-played-role-in-funding-us-bio-labs-contractor-in-ukraine-e-mails/

PUR EVIL and CORRUPT PEDO JOE COMBILATION
>>>>>
🔥 BURISMA & HUNTER BIDEN - Joe Biden: ""FIRE THE PROSECUTOR OR YOU WONT GET THE 1 BILLION DOLLAR"""" 
-->>>
https://rumble.com/v3k5y56-burisma-and-hunter-biden-joe-biden-fire-the-prosecutor-or-you-wont-get-the-.html

🔥 Biden Crime Family - the most politically corrupt presidents and families in U.S. history
--->>>
https://rumble.com/v338hru-biden-crime-family-the-most-politically-corrupt-presidents-and-families-in-.html
-
🔥 THE WAR IS ON! 3: THE BIDEN CRIME FAMILY
--->>>
https://rumble.com/v2n9684-the-war-is-on-3-the-biden-crime-family.html
-
🔥HUNTER BIDEN - THE BIDEN CRIME FAMILY SONG🔥
--->>>
https://rumble.com/v32adrw-hunter-biden-the-biden-crime-family-song.html
-
🔥 BIDEN CRIME FAMILY, EXPOSED by HUNTER BIDEN LAPTOP FROM HELL, BURISMS, CHINA, CCP
--->>>
https://rumble.com/v1pgfhx-biden-crime-family-exposed-by-hunter-biden-laptop-from-hell-burisms-china-c.html
-
🔥 HELL FILES ON TWITTER
---->>>
https://rumble.com/v1yo42k-karma-strikes-back-james-woods-was-right-hunter-biden-laptop-from-hell-file.html
-
🔥 BURISMA, HUNTER AND JOE BIDEN - Laptop From HELL sending all into HELL. DESERVED WELL
-->>
https://rumble.com/v1yo510-burisma-hunter-and-joe-biden-laptop-from-hell-sending-all-into-hell.-deserv.html
-
🔥 The Biden crime family has engaged in human trafficking, recruiting prostitutes
--->>>
https://rumble.com/v2j7mzg-the-biden-crime-family-has-engaged-in-human-trafficking-recruiting-prostitu.html
-
🔥 HUNTER BIDEN - LAPTOP FROM HELL
""The Russians have videos of me doing crazy f***ing sex!""
---->>>
https://rumble.com/v1jdgql-hunter-biden-laptop-from-hell.html

@EXPOSEthePEDOSendOfTheCABAL"
1388,llm_1389,"['add Fluoride Poison in tap water to lower IQ and brainwash people || add other chemicals like atrazine to make people gay and lower testosterone and sperm counts || add snake venom to cause ilnesses like COVID/influenza poisoning', 'poison the water', 'poison the water', 'add Fluoride Poison in tap water to lower IQ and brainwash people || add other chemicals like atrazine to make people gay and lower testosterone and sperm counts || cause ilnesses like COVID/influenza poisoning']","[""they don't get the poison"", 'add Fluoride Poison in tap water', 'add Fluoride Poison in tap water', 'controls US Gov']",0.8999999999999999,1,1,224,"🛑⚠️WATCH THE WATER⚠️🛑
Q said: Watch the water!

Jews been accused of poisoning the water during Black Plague in 1346 and so many other times.

Jews controls US Gov and add Fluoride Poison in tap water to lower IQ and brainwash people plus other chemicals like atrazine to make people gay and lower testosterone and sperm counts to make people infertile. Also snake venom to cause ilnesses like COVID/influenza poisoning etc.

Do you think they add these poison like fluoride in tap water in Israel? Why they say Jews have higher IQ you think? Cause they don't get the poison. Why they consume Kosher (no poison)?

They poison the water everywhere else but not for them. They control the masses and keep them asleep and enslaved.

Israel Evil Jews poison the water worldwide!

Once you stop drinking the poison you escape the Matrix and Awake.

Jews wear always black. They are the Black Hats controlled by Synagogue of Satan."
2302,llm_2303,"['acted on behalf of the government of the People’s Republic of China', 'acted on behalf of the government of the People’s Republic of China (PRC) and the Chinese Communist Party (CCP)', ""penetrated the Democratic Party's Elite Circles"", 'acted on behalf of the government of the People’s Republic of China']","[nan, nan, nan, nan]",0.85,1,0,225,"DOJ Charges CCP Agent Who Penetrated the Democratic Party's Elite Circles

""Sun is alleged to have acted on behalf of the government of the People’s Republic of China (PRC) and the Chinese Communist Party (CCP)""...
https://www.thekylebecker.com/p/doj-charges-ccp-agent-who-penetrated"
1219,llm_1220,"['secretly commissioned the paper || censoring discussions on the lab leak', 'lab escape', 'lab escape', 'secretly commissioned the paper']","['private messages', 'secretly commissioned', 'secretly commissioned', 'secretly commissioned']",0.85,1,1,226,"NEW — Leaked messages from the authors of the 2020 ""Proximal Origin"" paper, which denied COVID-19's lab origin, expose scientific fraud and misconduct as they express disbelief in their paper's own conclusions.

Dr. Anthony Fauci, an advocate of gain-of-function research, secretly commissioned the paper and later cited it at the White House podium to dismiss the lab leak theory as a ""conspiracy theory.""

The paper, which resulted in social media companies banning accounts and censoring discussions on the lab leak, concluded, “Our analyses clearly show that SARS-CoV-2 is not a laboratory construct or a purposefully manipulated virus.”

The author's private messages expose a different story.

Dr. Kristian Andersen:

""The lab escape version of this is so friggin likely to have happened because they were already doing this type of work & the molecular data is fully consistent with that scenario.""

Dr. Andrew Rambaut:

""Given the shit show that would happen if anyone serious accused the Chinese of even accidental release... We cannot possibly distinguish between natural evolution and escape so we are content with ascribing it to natural processes.""

Dr. Ian Lipkin

""I am concerned that scientists at the Wuhan Institute of Virology did not take adequate precautions when growing bat viruses.""

Dr. Edward Holmes:

""No way selection could occur in the market. Too low a density of mammals: really just small groups of 3-4 in cases.""

---

Due to the authors' private statements contradicting their scientific conclusions, which led to global censorship of the lab leak possibility, Nature Medicine should retract the ""Proximal Origin"" paper.

If COVID-19 potentially resulted from gain-of-function research, why does the United States continue to fund such research domestically and internationally?

https://twitter.com/KanekoaTheGreat/status/1682835284893859841

@KanekoaTheGreat"
2647,llm_2648,"['CORONA / COVID-19 WAS A DEEPSTATE HOAX || PEDO COLUMBUS', 'DEEPSTATE HOAX || PEDO COLUMBUS', 'DEEPSTATE HOAX || PEDO COLUMBUS', 'DEEPSTATE HOAX || PEDO COLUMBUS']","['DEEPSTATE HOAX', 'ILLUSION', 'ILLUSION', 'BIG FAT LIE']",0.85,1,1,227,"CORONA / COVID-19 WAS A DEEPSTATE HOAX, SO WAS PEDO COLUMBUS, THE EPSTEIN OF HIS TIME...

THE AMERICAN and SO CALLED ""1st WORLD"" HISTORY WAS AND IS STILL AN ILLUSION AND BIG FAT LIE..

@ExposeThePEDOSendOfTheCABAL

https://rumble.com/v1lsbpg--the-truth-about-christopher-columbus-he-was-a-freemason-history-is-a-lie-.html"
876,llm_877,"['THE HIDDEN HISTORY and THE SNAKE / REPTO WORLD ORDER', 'THE INVISIBLE WAR', 'THE INVISIBLE WAR', 'THE HIDDEN HISTORY and THE SNAKE / REPTO WORLD ORDER']","['THE INVISIBLE WAR', 'INVISIBLE', 'INVISIBLE', 'THE INVISIBLE WAR']",0.85,1,1,228,"THE HIDDEN HISTORY and THE SNAKE / REPTO WORLD ORDER = THE NAZI WORLD ORDER -> NWO

------------------------------------
⚔THE INVISIBLE WAR⚔ in
@DUMBSandUNDERGROUND
@DUMBSandCLONING
🍕 SAVE OUR CHILDREN
@EXPOSEthePEDOSendOfTheCABAL
------------------------------------
https://rumble.com/v273cgo-the-snake-repto-world-order-the-nazi-world-order-nwo.html"
2246,llm_2247,"['reconnaissance flights', 'carried out by the UK', 'carried out by the UK', 'reconnaissance flights']","['declassified', 'not just complicit, they are participants', 'not just complicit, they are participants', 'declassified']",0.85,1,1,229,"Al Jazeera Follows Declassified UK Revealing UK Participation in the Genocide in Gaza

Over 3,000 reconnaissance flights in a year carried out by the UK

When Matt Kennard says the UK are not just complicit, they are participants, he is not wrong.

⏯️ @RealWorldNewsChannel
✳️ @RealWorldNewsChat"
76,llm_77,"['Weather weapons have been deployed against Russia', 'weather weapons have been deployed', 'weather weapons have been deployed', 'Weather weapons have been deployed']","[nan, nan, 'secret plan', nan]",0.85,1,0,230,"Weather weapons have been deployed against Russia, another BRICS nation.

Join: GhostEzra"
1010,llm_1011,"['legalize pedophilia and child pornography', 'legalize pedophilia', 'legalize pedophilia', 'wants pedophilia and child pornography legalized']","[nan, 'being promoted', 'being promoted', nan]",0.85,1,0,231,"Camille Paglia - Legalize Pedophilia | Resurrection Europa

Camille Paglia wants pedophilia and child pornography legalized. Why is she being promoted by Jordan Peterson, the Intellectual Dark Web, and the media?

✳️ Video On Rumble ► HERE:
https://rumble.com/v3myq4g-camille-paglia-legalize-pedophilia-resurrection-europa.html

Follow @JustDudeChannel 😎
Rumble | Gab | Minds | Telegram"
1516,llm_1517,"['transfer decisions over our health, families, and societal freedoms to the Director General of the WHO', 'transfer decisions over our health, families, and societal freedoms', 'transfer decisions over our health, families, and societal freedoms', 'transfer decisions over our health, families, and societal freedoms']","['public ignorance of its implications', 'public ignorance', 'public ignorance', 'public ignorance of its implications']",0.85,1,1,232,"“Our governments intend to transfer decisions over our health, families, and societal freedoms to the Director General of the WHO… The success of this transfer of power depends on public ignorance of its implications, and of the nature of the WHO itself.”

https://brownstone.org/articles/the-who-is-a-real-and-present-danger/"
65,llm_66,"['controlled clearing program || special operations', 'controlled clearing program', 'controlled clearing program', 'controlled clearing program || special operations']","['units are embedded within the uprisings', 'embedded within the uprisings', 'embedded within the uprisings', 'units are embedded within the uprisings']",0.85,1,1,233,"It doesn't matter what the lying press says about the threat of nuclear war and civil war... don't panic! We see a controlled clearing program with collateral damage, because units are embedded within the uprisings that carry out special operations. Plus, it's all designed to power the military WORLDWIDE. This is on the Patriots' side!!!

01.07.23 - QDrop #4560 - The Last of the Mohicans - Promentory (Main Theme)

https://rumble.com/v2xl5mw-01.07.23-qdrop-4560-the-last-of-the-mohicans-promentory-main-theme.html

🔥 PART 9 - THE FALL OF THE CABAL - THE DAWN OF A NEW WORLD - the Q & Anons Truth Movement
--->>>
https://rumble.com/v2xcbnk-the-fall-of-the-cabal-part-9-the-dawn-of-a-new-world-the-q-and-anons-truth-.html

@EXPOSEthePEDOSendOfTheCABAL"
2404,llm_2405,"['Was all planned staged and faked', 'planned staged and faked', 'planned staged and faked', 'Was all planned staged and faked']","['Was all planned staged and faked', 'planned', 'planned', 'dropped the flag to do the upside down flag photo opp']",0.85,1,1,234,"If it was real and you were a photographer you weren't walking around doing your job and taking pictures. You would be taking cover and shitting for your life.

Also you can see they dropped the flag to do the upside down flag photo opp.

Was all planned staged and faked.

But was EPIC! LEGENDARY! And good to umify everyone under Trump.

Please Share The World!
🌍🇺🇸🌍🇺🇸🌍🇺🇸🌍🇺🇸🌍
💥FOLLOW AWAKENING NEWS: 
👉 https://t.me/greatawakeningworld
🔗 Secrets to Escape the Matrix: https://greatawakening.io"
192,llm_193,"['Ukraine forces launched a Tochka-u with a load of 50 cluster bombs over the center of Donetsk', 'Ukraine forces launched a Tochka-u with a load of 50 cluster bombs', 'Ukraine forces launched a Tochka-u with a load of 50 cluster bombs', 'Ukraine forces launched a Tochka-u with a load of 50 cluster bombs']","[nan, 'Thew western mainstream media will not show you', 'Thew western mainstream media will not show you when Ukraine kills civilians and commits war crimes', nan]",0.85,1,0,235,"😢Exactly One Year Ago today:
Ukraine forces launched a Tochka-u with a load of 50 cluster bombs over the center of Donetsk killing 22 civilians and injuring 36. The cluster bombs dropped 200 meters from my family and I. After making sure my family was ok I ran to the site. I arrive on location less the 5 minutes after the cluster bombs dropped.
Thew western mainstream media will not show you when Ukraine kills civilians and commits war crimes. Below is my report from the location. This day was the first time I ever saw life leave a body. It was one of the worst days of my life. 
Share my report so the world does not forget!! May God be with them and their families' RIP 
https://www.youtube.com/watch?v=ANNhDKGjNK8"
